id	CD274	CTLA4	HAVCR2	LAG3	PDCD1	PDCD1LG2	TIGIT
TCGA-ED-A459-01A-11R-A266-07	0.20245352583454	0.179758164244908	1.46469140478188	0.372469390345022	0.278476050164556	0.353373657467771	0.0307638869990076
TCGA-ED-A4XI-01A-11R-A266-07	0.400579327687925	0.221512518607257	1.36305904776612	1.5069153306984	0.306262941418845	0.8279289939747	0.314065742586991
TCGA-ED-A5KG-01A-11R-A27V-07	2.12418951337922	2.49334273305001	2.93690854530311	4.03927881540147	3.71187437185642	2.65400908407804	3.62126438518982
TCGA-ED-A627-01A-12R-A311-07	0.969349920171369	1.35403831941047	2.24518243337993	1.67727825076217	2.14783538120831	1.04186731578336	1.10339164685487
TCGA-ED-A66X-01A-11R-A311-07	0.204120839507861	0.409432016181826	2.48551222073283	0.395294009125878	0.889294130090213	0.553508206362014	0.29338039044713
TCGA-ED-A66Y-01A-11R-A311-07	0.0614801053966169	0.0789384975044167	0.310687883006595	0.461681213860997	4.82405022171747	0.105170639371073	0.0417506957874057
TCGA-ED-A7PX-01A-51R-A352-07	0.304647088651646	0.176539290515228	1.80850357870721	0.484219592904332	2.09570658223654	0.453651237614555	0.221719260091422
TCGA-ED-A7PY-01A-11R-A33R-07	0.146745493788315	0.199366745463214	0.357051433846977	0.929551110889269	0.181106850691211	0.110637624493461	0.051171294461282
TCGA-ED-A7PZ-01A-11R-A33R-07	0.173728940375173	0.0236549145516641	0.76178886658395	0.277581804819241	0.0700255098831498	0.0627528079472119	0.0206048241158625
TCGA-ED-A7XO-01A-11R-A352-07	0.403844617711954	0.333224633028315	1.16182912733903	1.49090468911462	0.593863668866772	0.530715759405619	0.318041711589195
TCGA-ED-A7XP-01A-11R-A352-07	0.413488094027939	0.355721666847473	1.2614366369065	0.631907945490908	0.346045585270556	0.44283887202945	0.46081911716091
TCGA-ED-A82E-01A-11R-A352-07	0.25133044891011	0.417899330785688	1.43237392117424	0.398730508492339	0.12485355748035	0.313140565862728	0.195928988801457
TCGA-ED-A8O5-01A-11R-A36F-07	0.311115724356526	0.0930479681873637	0.290154658773405	0.663099458044533	1.83005048005595	0.162776373904376	0.104820289674626
TCGA-ED-A8O6-01A-11R-A36F-07	0.144253480066683	0.824385745685545	0.83597452248219	0.881277158138491	0.608049460469055	0.141750333567604	0.418042161010517
TCGA-ED-A97K-01A-21R-A38B-07	0.748650208795091	0.790066706876	2.25927781626036	0.760340960104232	0.469220504357358	0.513355143552829	0.409928166907911
TCGA-EP-A12J-01A-11R-A131-07	0.659747016600929	0.0272142825879644	0.547594447541238	0.284475435048465	0.106196014752613	1.01124942849774	0.0377496098771417
TCGA-EP-A26S-01A-11R-A16W-07	0.505031699315979	0.0492262854934352	0.745919725832475	0.480154283303611	0.0493636373180552	0.208605441343621	0.120328916029112
TCGA-EP-A2KA-01A-11R-A180-07	0.477465638647174	1.74524247245701	1.70922557042164	1.91027992980404	1.60322197828073	0.627731426587577	1.13773509402152
TCGA-EP-A2KB-01A-11R-A180-07	0.198054151098826	0.369903553317443	0.723803008707862	0.988470644392936	0.346701544663648	0.205842428675069	0.20642757944514
TCGA-EP-A2KC-01A-11R-A213-07	0.366821029343787	0.328544330737448	0.829454835306254	0.582948244565952	0.241244772845861	0.357291341053611	0.182636195253427
TCGA-EP-A3JL-01A-11R-A213-07	0.462928580220857	0.91644410669782	1.67508729460633	1.49919956421864	1.25298030980601	0.751130636313024	0.696994933386536
TCGA-EP-A3RK-01A-11R-A22L-07	0.94228704400053	1.50195746694797	2.42899703909751	2.3696327043065	2.45831199146462	1.26844031954339	1.56802334348882
TCGA-ES-A2HS-01A-11R-A180-07	0.0672343964376165	0.013275335358226	0.359918683279943	0.731640906579457	0	0.0926034387168215	0.0230246097449861
TCGA-ES-A2HT-01A-12R-A180-07	0.245795156356645	0.144018543941581	0.562085309769184	0.391888026004215	0.239366560860816	0.265017221843314	0.105257663716735
TCGA-FV-A23B-01A-11R-A16W-07	0.426518996473627	0.571463365553031	0.944725439915646	0.434686969901205	0.559231004016821	0.397719964044722	0.50393806483279
TCGA-FV-A2QQ-01A-11R-A22L-07	0.188167438546304	0.453060268248513	1.30707957709732	1.10759051463525	0.954945564848169	0.513508184429681	0.32257332630267
TCGA-FV-A2QR-01A-11R-A213-07	0.382511263956585	0.0679449394108481	1.33713280296017	0.319098128854241	0.0547616255035416	0.0964818857742781	0.0754764320900068
TCGA-FV-A3I0-01A-11R-A22L-07	0.747355313858762	0.712148712433063	5.61780985511629	0.650967441630191	1.45712202524924	0.176358792210688	0.165003708695158
TCGA-FV-A3I1-01A-11R-A22L-07	0.65511157279628	1.09187511131884	1.8226454938092	0.769431857455705	0.792983694185593	0.572578589618929	0.815366052333038
TCGA-FV-A3R2-01A-11R-A22L-07	0.563748927742215	0.200243675119446	0.722467468940361	0.376725003914262	0.190323703634292	0.366454505391316	0.100272507649103
TCGA-FV-A3R3-01A-11R-A22L-07	0.258863195596799	0.215115105923534	1.43689067359797	0.655671819117973	0.912762869801027	0.642824750372376	0.212956664962206
TCGA-FV-A495-01A-11R-A266-07	0.304127601339613	0.651737132267897	1.47807506354658	1.43793517989871	0.997752414140743	0.640897256879293	0.463743265268114
TCGA-FV-A496-01A-11R-A266-07	0.131948309736707	0.0230957055206278	0.216466740649965	0.765264044195178	0.0572192534831708	0.090983573631586	0.0280862121834697
TCGA-FV-A4ZP-01A-12R-A266-07	0.280235442992391	0.917297166909698	1.63068538161046	3.26271040465166	2.54532026401894	0.581624773211621	0.397589591691529
TCGA-FV-A4ZQ-01A-11R-A266-07	1.23565686005072	1.90270888438881	2.48970227549526	3.53019253216713	3.7819467743883	1.49476158454551	2.20547319192114
TCGA-G3-A25S-01A-11R-A16W-07	0.351034176700024	0.662045060046772	1.24064548506303	1.37984679365851	0.494450174286816	0.44932269630391	0.325790065874158
TCGA-G3-A25T-01A-11R-A16W-07	0.490133019472566	0.154646219321286	2.15824685797767	0.578586641826081	0.275876633477395	0.176841357249775	0.168348898646166
TCGA-G3-A25U-01A-11R-A16W-07	0.485661830986038	0.0243831638811317	0.484360403695784	0.879330169031816	0.0721461339127052	0.297702379072008	0.0871794118401315
TCGA-G3-A25V-01A-11R-A16W-07	0.67773955167071	0.625020525759831	1.36631216885643	0.521918685146522	0.526265338988104	0.486655611428703	0.387972297466705
TCGA-G3-A25X-01A-11R-A16W-07	0.571322053863726	1.68841484645011	2.41908801497385	2.53048062704301	1.49041304020544	0.801067779868792	1.11244480002042
TCGA-G3-A25Y-01A-11R-A16W-07	0.288873495413347	0.691189216916337	1.89314963452088	1.04518320711988	1.22164774794884	0.400431581206987	0.541456104508542
TCGA-G3-A25Z-01A-11R-A16W-07	0.190495968432122	0.317501652172758	0.910979058637572	0.191955104385541	0.185422108481175	0.385690000115107	0.165276714616041
TCGA-G3-A3CG-01A-11R-A213-07	0.383908083826383	0.334909345404628	0.603292533995302	0.437923247518757	0.140827467323522	0.205089902599449	0.201958251218885
TCGA-G3-A3CH-01A-11R-A22L-07	0.500697840048612	0.198940584534511	1.01782271783582	0.864380165729372	2.0404613100229	0.566036796960506	0.28154473051623
TCGA-G3-A3CI-01A-11R-A213-07	0.330329080289037	0.304073771852728	1.88205769951443	0.618957094797287	0.404386567574952	0.264904574072405	0.381650992972181
TCGA-G3-A3CJ-01A-11R-A213-07	0.149472725295504	0.0126599065435495	0.518289235647484	0.444394147762396	0.0985684149787447	0.15135269457454	0.118884679920694
TCGA-G3-A3CK-01A-11R-A213-07	0.381316168160317	1.09283277840354	1.41100783658693	1.47140079279652	1.62326811143441	0.685406606747502	1.04846674069037
TCGA-G3-A5SI-01A-31R-A27V-07	0.134434807817956	0	0.341155469151167	0.371229114817164	0.0318570849558632	0.0285092328154461	0.0166726856754718
TCGA-G3-A5SJ-01A-11R-A27V-07	0.980703004094377	1.8108166349844	1.92653699632259	1.72628630729245	1.29038501962873	0.802082036343367	1.40966625633779
TCGA-G3-A5SK-01A-11R-A27V-07	0.446771368275323	0.278749701490976	1.30276445531808	1.00392959583454	0.253835872514367	0.572608286931887	0.493667552133787
TCGA-G3-A5SL-01A-11R-A27V-07	0.197968124432266	0.167673407008457	0.5066022840245	0.174082175597197	0.0865089184826272	0.312282734903208	0.136450534959816
TCGA-G3-A5SM-01A-12R-A28V-07	0.566891926232666	0.562092476673704	1.85506115490888	0.466440596769374	0.496176886671131	0.668534366190696	0.496756454759914
TCGA-G3-A6UC-01A-21R-A33J-07	0.436681396175352	0.0384896965119104	0.374453218444068	0.433094935782658	0.0258460533005225	0.154591646322713	0.0445607331761774
TCGA-G3-A7M5-01A-11R-A33R-07	0.322530799856952	0.280619681006569	0.55409522178168	0.674289132145861	0.41903389807756	0.512771320543806	0.205036330980397
TCGA-G3-A7M6-01A-11R-A33R-07	0.407171929547392	0.518820854072876	0.938501639553798	0.757473875543056	0.563073437242968	0.346605126178055	0.746609845140125
