Abundance	cluster	gene
1.27716965234836	Tumor	CENPA
2.12232977375407	Tumor	CENPA
0.43828790091311	Tumor	CENPA
1.58101419881896	Tumor	CENPA
0.723709077140252	Tumor	CENPA
0.38471173083334	Tumor	CENPA
2.30955685113115	Tumor	CENPA
1.30424755726828	Tumor	CENPA
0.637372440836707	Tumor	CENPA
2.35758473061427	Tumor	CENPA
1.22084610994111	Tumor	CENPA
1.60015625209702	Tumor	CENPA
1.16293076717067	Tumor	CENPA
0.580482408149202	Tumor	CENPA
0.652561342226521	Tumor	CENPA
0.810341196556412	Tumor	CENPA
0.692314148501639	Tumor	CENPA
0.703060535464382	Tumor	CENPA
4.23657190047697	Tumor	CENPA
0.399270234104575	Tumor	CENPA
2.37359372815048	Tumor	CENPA
3.58595779917052	Tumor	CENPA
2.50805465997816	Tumor	CENPA
1.00765887163381	Tumor	CENPA
1.93054893260291	Tumor	CENPA
0.480914815289823	Tumor	CENPA
1.05179411076813	Tumor	CENPA
0.134193800233341	Tumor	CENPA
2.48624424032704	Tumor	CENPA
0.758171128601455	Tumor	CENPA
1.01967009620147	Tumor	CENPA
1.68794990453551	Tumor	CENPA
1.47412863825507	Tumor	CENPA
0.816121456839794	Tumor	CENPA
0.121995410191162	Tumor	CENPA
0.705650330204597	Tumor	CENPA
0.366371383843788	Tumor	CENPA
0.318057741017023	Tumor	CENPA
0.402920769198553	Tumor	CENPA
0.629144475727926	Tumor	CENPA
2.22674920783817	Tumor	CENPA
1.07096204354726	Tumor	CENPA
1.53100647678158	Tumor	CENPA
0.410776061029909	Tumor	CENPA
2.58965319691279	Tumor	CENPA
0.376414115506046	Tumor	CENPA
1.00694317747938	Tumor	CENPA
2.98098834381	Tumor	CENPA
1.82486059624731	Tumor	CENPA
2.36180251143501	Tumor	CENPA
0.332842071207366	Tumor	CENPA
1.24191157070462	Tumor	CENPA
0.564164246233449	Tumor	CENPA
0.0175804143765152	Tumor	CENPA
1.85823298439051	Tumor	CENPA
2.183251563594	Tumor	CENPA
2.03821184502064	Tumor	CENPA
1.50675874075954	Tumor	CENPA
2.94494474366432	Tumor	CENPA
1.34115095896098	Tumor	CENPA
2.72845609152075	Tumor	CENPA
1.48569047831895	Tumor	CENPA
1.73665597958106	Tumor	CENPA
1.44746409536571	Tumor	CENPA
2.88603197010234	Tumor	CENPA
1.86059949876843	Tumor	CENPA
0.948556911308005	Tumor	CENPA
1.04166228952256	Tumor	CENPA
1.57083176335439	Tumor	CENPA
0.43335724817986	Tumor	CENPA
1.33358609799741	Tumor	CENPA
1.47458482084614	Tumor	CENPA
1.60964478547151	Tumor	CENPA
2.09465299189686	Tumor	CENPA
0.0787132834240032	Tumor	CENPA
1.51988164522011	Tumor	CENPA
0.158957715721906	Tumor	CENPA
1.61879181446997	Tumor	CENPA
1.68648253058712	Tumor	CENPA
2.13952310181388	Tumor	CENPA
1.33616639796279	Tumor	CENPA
1.92113040281709	Tumor	CENPA
0.184319598953351	Tumor	CENPA
2.53149008098136	Tumor	CENPA
1.3435974183389	Tumor	CENPA
1.06248153200651	Tumor	CENPA
0.269761462813825	Tumor	CENPA
1.54164197525209	Tumor	CENPA
0.0944950830478719	Tumor	CENPA
0.114476659219861	Tumor	CENPA
0.709314579414536	Tumor	CENPA
1.24033756477462	Tumor	CENPA
0.767287293212396	Tumor	CENPA
2.11869552822617	Tumor	CENPA
1.10340453081756	Tumor	CENPA
0.460582872797856	Tumor	CENPA
0.586992978002697	Tumor	CENPA
2.15328952952774	Tumor	CENPA
2.05326724002596	Tumor	CENPA
1.10064090636104	Tumor	CENPA
0.281325671368093	Tumor	CENPA
0.5460164899828	Tumor	CENPA
2.23875532705477	Tumor	CENPA
1.41264257337865	Tumor	CENPA
0.828710190830202	Tumor	CENPA
1.4332200614953	Tumor	CENPA
0.347817001300652	Tumor	CENPA
0.779409972964943	Tumor	CENPA
0.77150617621737	Tumor	CENPA
2.11231252577026	Tumor	CENPA
7.34958908887632	Normal	UGT2B15
7.35818348532194	Normal	UGT2B15
7.0308800766635	Normal	UGT2B15
7.34543186037008	Normal	UGT2B15
5.81149620554416	Normal	UGT2B15
6.73228683956999	Normal	UGT2B15
7.33060679977324	Normal	UGT2B15
6.46005004157113	Normal	UGT2B15
6.4679850023307	Normal	UGT2B15
6.13283673467184	Normal	UGT2B15
7.17403782742565	Normal	UGT2B15
7.13759368937234	Normal	UGT2B15
7.3630150921823	Normal	UGT2B15
6.37289691655634	Normal	UGT2B15
6.4000998288886	Normal	UGT2B15
6.96391680621154	Normal	UGT2B15
6.88286065982831	Normal	UGT2B15
6.56823295505485	Normal	UGT2B15
6.61274732792962	Normal	UGT2B15
7.1747609362906	Normal	UGT2B15
6.66303145109581	Normal	UGT2B15
6.45104803685661	Normal	UGT2B15
6.82629933077457	Normal	UGT2B15
6.64599095240282	Normal	UGT2B15
6.78197469513487	Normal	UGT2B15
7.31987078827475	Normal	UGT2B15
7.22528939222865	Normal	UGT2B15
7.13262002417294	Normal	UGT2B15
7.0809145032954	Normal	UGT2B15
6.52579608897768	Normal	UGT2B15
7.38809135614424	Normal	UGT2B15
6.70169598035537	Normal	UGT2B15
6.55468001484563	Normal	UGT2B15
6.4235968264005	Normal	UGT2B15
7.22949755921388	Normal	UGT2B15
6.69904073563883	Normal	UGT2B15
6.71464941573448	Normal	UGT2B15
7.64568797043176	Normal	UGT2B15
6.62196847760975	Normal	UGT2B15
7.24633112372204	Normal	UGT2B15
7.4056580171924	Normal	UGT2B15
6.65863423044338	Normal	UGT2B15
6.56116389288272	Normal	UGT2B15
6.65716950931312	Normal	UGT2B15
6.05806556087094	Normal	UGT2B15
6.93310519732966	Normal	UGT2B15
7.79396284097573	Normal	UGT2B15
6.67937453259142	Normal	UGT2B15
7.09336685458182	Normal	UGT2B15
6.99902810776732	Normal	UGT2B15
6.98195423188028	Tumor	UGT2B15
8.91907932726922	Tumor	UGT2B15
6.92911280006663	Tumor	UGT2B15
3.35297231502271	Tumor	UGT2B15
6.32554202418572	Tumor	UGT2B15
6.169921595075	Tumor	UGT2B15
2.93157849096931	Tumor	UGT2B15
7.69958702764341	Tumor	UGT2B15
4.38998455465918	Tumor	UGT2B15
1.07782269543474	Tumor	UGT2B15
6.4975857020174	Tumor	UGT2B15
7.93539963425954	Tumor	UGT2B15
8.15270263091575	Tumor	UGT2B15
8.09854641209195	Tumor	UGT2B15
8.3756146564856	Tumor	UGT2B15
2.80683360277098	Tumor	UGT2B15
7.18464925339337	Tumor	UGT2B15
7.39269436348594	Tumor	UGT2B15
7.87876641013746	Tumor	UGT2B15
6.56084026788081	Tumor	UGT2B15
5.66465548695234	Tumor	UGT2B15
3.18423839375693	Tumor	UGT2B15
3.07660868905891	Tumor	UGT2B15
7.0051248523206	Tumor	UGT2B15
0.693243482515902	Tumor	UGT2B15
1.62801531044763	Tumor	UGT2B15
8.35290988639813	Tumor	UGT2B15
6.67702613582786	Tumor	UGT2B15
6.60987490602859	Tumor	UGT2B15
5.2660905066662	Tumor	UGT2B15
5.06026878750177	Tumor	UGT2B15
6.69412801284908	Tumor	UGT2B15
6.8957315848092	Tumor	UGT2B15
2.6291278692044	Tumor	UGT2B15
6.39927177127597	Tumor	UGT2B15
7.97305328268778	Tumor	UGT2B15
1.88851882844842	Tumor	UGT2B15
7.31248547888232	Tumor	UGT2B15
8.5205487538195	Tumor	UGT2B15
8.07830347709648	Tumor	UGT2B15
8.4537274494104	Tumor	UGT2B15
5.77947878743637	Tumor	UGT2B15
7.77582555792163	Tumor	UGT2B15
7.62996271611785	Tumor	UGT2B15
7.59533208559844	Tumor	UGT2B15
7.66520159104885	Tumor	UGT2B15
0.200047027872351	Tumor	UGT2B15
7.24129201545102	Tumor	UGT2B15
8.07500896020151	Tumor	UGT2B15
7.61597532743856	Tumor	UGT2B15
6.5129632190492	Tumor	UGT2B15
8.47532447433027	Tumor	UGT2B15
4.98076428644335	Tumor	UGT2B15
2.69985164458422	Tumor	UGT2B15
4.6054718137903	Tumor	UGT2B15
7.50585362364302	Tumor	UGT2B15
3.58754741671196	Tumor	UGT2B15
5.6685713146484	Tumor	UGT2B15
7.70948226539912	Tumor	UGT2B15
7.03826277038829	Tumor	UGT2B15
6.30100939191038	Tumor	UGT2B15
4.08889972863721	Tumor	UGT2B15
4.93837189929232	Tumor	UGT2B15
8.51612154814469	Tumor	UGT2B15
7.22497504428925	Tumor	UGT2B15
7.51084485374612	Tumor	UGT2B15
7.97670616639582	Tumor	UGT2B15
5.58415827468227	Tumor	UGT2B15
7.18461851041592	Tumor	UGT2B15
8.22556704141254	Tumor	UGT2B15
7.03415847837632	Tumor	UGT2B15
7.69426036923373	Tumor	UGT2B15
5.86590595095883	Tumor	UGT2B15
5.79793668153429	Tumor	UGT2B15
0.238992612351268	Tumor	UGT2B15
8.32333628928017	Tumor	UGT2B15
8.00398894224728	Tumor	UGT2B15
0.782473736365039	Tumor	UGT2B15
7.79713103527965	Tumor	UGT2B15
6.70656370485826	Tumor	UGT2B15
8.24068115851579	Tumor	UGT2B15
6.45342736680098	Tumor	UGT2B15
1.39385437931362	Tumor	UGT2B15
0.606160294657956	Tumor	UGT2B15
1.27594568617408	Tumor	UGT2B15
8.62845538287457	Tumor	UGT2B15
7.00362809522802	Tumor	UGT2B15
6.81897451161773	Tumor	UGT2B15
6.33003360673231	Tumor	UGT2B15
3.86497551008889	Tumor	UGT2B15
7.02509193317234	Tumor	UGT2B15
5.28688447366941	Tumor	UGT2B15
7.11023481339531	Tumor	UGT2B15
7.94064071777218	Tumor	UGT2B15
6.55527120782099	Tumor	UGT2B15
0.282075719514656	Tumor	UGT2B15
4.39635474945626	Tumor	UGT2B15
4.8527639419546	Tumor	UGT2B15
3.65455698242578	Tumor	UGT2B15
0.0303495976138981	Tumor	UGT2B15
7.13133739398199	Tumor	UGT2B15
2.90608919642004	Tumor	UGT2B15
4.33570547991025	Tumor	UGT2B15
7.04829831682322	Tumor	UGT2B15
7.26828840988677	Tumor	UGT2B15
6.01734916907193	Tumor	UGT2B15
8.73482577620672	Tumor	UGT2B15
6.38728826025851	Tumor	UGT2B15
5.07630511330103	Tumor	UGT2B15
6.69922678968942	Tumor	UGT2B15
6.52450802237535	Tumor	UGT2B15
7.4036937862628	Tumor	UGT2B15
5.9083609141618	Tumor	UGT2B15
6.26488130047909	Tumor	UGT2B15
7.74692809189976	Tumor	UGT2B15
7.40326346106457	Tumor	UGT2B15
8.75277267179847	Tumor	UGT2B15
6.32303962378968	Tumor	UGT2B15
0.0164538870650955	Tumor	UGT2B15
6.44857013046101	Tumor	UGT2B15
1.99133553648305	Tumor	UGT2B15
5.97718740485143	Tumor	UGT2B15
7.35005959857389	Tumor	UGT2B15
7.96660350280938	Tumor	UGT2B15
8.04862527888875	Tumor	UGT2B15
5.16030387866733	Tumor	UGT2B15
5.74261475316987	Tumor	UGT2B15
6.74066316789224	Tumor	UGT2B15
6.59316669855889	Tumor	UGT2B15
7.34094585670111	Tumor	UGT2B15
7.64045174384586	Tumor	UGT2B15
2.07472120794706	Tumor	UGT2B15
8.33177731004345	Tumor	UGT2B15
3.25968979119685	Tumor	UGT2B15
6.43477248992782	Tumor	UGT2B15
8.21142305378508	Tumor	UGT2B15
7.08745435478396	Tumor	UGT2B15
5.65157068092924	Tumor	UGT2B15
6.96651814122161	Tumor	UGT2B15
5.87536970145635	Tumor	UGT2B15
0.659290363690398	Tumor	UGT2B15
2.36397393989947	Tumor	UGT2B15
7.38946872443824	Tumor	UGT2B15
1.47505634013865	Tumor	UGT2B15
2.85540452994331	Tumor	UGT2B15
8.27759659896912	Tumor	UGT2B15
7.47129965841115	Tumor	UGT2B15
6.89182865385825	Tumor	UGT2B15
6.4878003290232	Tumor	UGT2B15
7.06700404270676	Tumor	UGT2B15
3.1631824640187	Tumor	UGT2B15
7.31670782757463	Tumor	UGT2B15
4.9605742613807	Tumor	UGT2B15
6.46053829856731	Tumor	UGT2B15
7.51515182544255	Tumor	UGT2B15
4.89850731064433	Tumor	UGT2B15
6.13806696646004	Tumor	UGT2B15
2.86265233299651	Tumor	UGT2B15
6.24999440126587	Tumor	UGT2B15
6.52095082555316	Tumor	UGT2B15
6.94646418952527	Tumor	UGT2B15
6.16569592037276	Tumor	UGT2B15
3.15799602735692	Tumor	UGT2B15
7.75280879163186	Tumor	UGT2B15
6.76256807374418	Tumor	UGT2B15
7.96162737949487	Tumor	UGT2B15
7.71619184249746	Tumor	UGT2B15
8.16471036493712	Tumor	UGT2B15
0.768380666181712	Tumor	UGT2B15
7.95196597247773	Tumor	UGT2B15
6.09464166522303	Tumor	UGT2B15
7.53142123156114	Tumor	UGT2B15
0.0830861399175195	Tumor	UGT2B15
5.62504161582863	Tumor	UGT2B15
6.61300542705759	Tumor	UGT2B15
6.86914469498286	Tumor	UGT2B15
6.83861777110813	Tumor	UGT2B15
7.67819024633644	Tumor	UGT2B15
3.53841772708917	Tumor	UGT2B15
7.62989133822636	Tumor	UGT2B15
6.57245255047375	Tumor	UGT2B15
6.09211692847485	Tumor	UGT2B15
7.64119701767206	Tumor	UGT2B15
8.85260878132912	Tumor	UGT2B15
7.29464372155969	Tumor	UGT2B15
8.14703443767737	Tumor	UGT2B15
1.51391262798105	Tumor	UGT2B15
1.70301695351177	Tumor	UGT2B15
7.13782829850355	Tumor	UGT2B15
6.19628756381368	Tumor	UGT2B15
6.9129336340698	Tumor	UGT2B15
7.43978933708969	Tumor	UGT2B15
6.85091565998598	Tumor	UGT2B15
0.184224680548542	Tumor	UGT2B15
7.25388245898871	Tumor	UGT2B15
7.50336304754731	Tumor	UGT2B15
1.46004896001317	Tumor	UGT2B15
2.26686028488391	Tumor	UGT2B15
3.42906341666419	Tumor	UGT2B15
5.59790118609394	Tumor	UGT2B15
6.73877594180574	Tumor	UGT2B15
7.74271969941646	Tumor	UGT2B15
6.6880642331916	Tumor	UGT2B15
6.29340046646303	Tumor	UGT2B15
1.82629953418519	Tumor	UGT2B15
7.6650665415848	Tumor	UGT2B15
6.63255992453961	Tumor	UGT2B15
6.72804974690998	Tumor	UGT2B15
7.3951733630448	Tumor	UGT2B15
4.84508603976872	Tumor	UGT2B15
7.49299317632029	Tumor	UGT2B15
7.26717339340294	Tumor	UGT2B15
9.3088764135899	Tumor	UGT2B15
7.0933298775578	Tumor	UGT2B15
6.99156379416251	Tumor	UGT2B15
7.38370515636304	Tumor	UGT2B15
8.09918788201596	Tumor	UGT2B15
7.58391090382345	Tumor	UGT2B15
1.47094287097333	Tumor	UGT2B15
7.12317678724506	Tumor	UGT2B15
3.46502497629452	Tumor	UGT2B15
2.54578011476495	Tumor	UGT2B15
6.95790647532723	Tumor	UGT2B15
6.73530824832012	Tumor	UGT2B15
6.51302482640703	Tumor	UGT2B15
6.11682425973555	Tumor	UGT2B15
7.46515904612981	Tumor	UGT2B15
5.13502381107926	Tumor	UGT2B15
8.15237814540104	Tumor	UGT2B15
7.63352275639099	Tumor	UGT2B15
0.29483198073769	Tumor	UGT2B15
0.831970932276752	Tumor	UGT2B15
3.03241756638052	Tumor	UGT2B15
6.6737076389975	Tumor	UGT2B15
7.88507157856566	Tumor	UGT2B15
6.96960179423615	Tumor	UGT2B15
2.11343947041869	Tumor	UGT2B15
7.52245834278883	Tumor	UGT2B15
8.01567429602791	Tumor	UGT2B15
2.60271887519858	Tumor	UGT2B15
5.84841662967606	Tumor	UGT2B15
7.71638118578996	Tumor	UGT2B15
2.70886548541812	Tumor	UGT2B15
5.48928955549008	Tumor	UGT2B15
1.98895220805854	Tumor	UGT2B15
7.17409277245154	Tumor	UGT2B15
7.45252872103357	Tumor	UGT2B15
8.67419332765206	Tumor	UGT2B15
8.3001109086932	Tumor	UGT2B15
6.81197829937014	Tumor	UGT2B15
4.42941578056119	Tumor	UGT2B15
1.35916523176037	Tumor	UGT2B15
7.62519011008205	Tumor	UGT2B15
2.23892286997512	Tumor	UGT2B15
5.36543359022831	Tumor	UGT2B15
5.76413539630263	Tumor	UGT2B15
6.73409583629585	Tumor	UGT2B15
0.135312321647863	Tumor	UGT2B15
5.38310670292255	Tumor	UGT2B15
6.77612636546868	Tumor	UGT2B15
6.91382887720697	Tumor	UGT2B15
3.77922819719388	Tumor	UGT2B15
4.35994067730731	Tumor	UGT2B15
8.13001705889951	Tumor	UGT2B15
5.25568577902136	Tumor	UGT2B15
7.66730033999449	Tumor	UGT2B15
2.14977442885374	Tumor	UGT2B15
5.83526445626616	Tumor	UGT2B15
8.13262927718399	Tumor	UGT2B15
8.09785515768396	Tumor	UGT2B15
6.66864108792943	Tumor	UGT2B15
4.45423446857451	Tumor	UGT2B15
4.98906223723314	Tumor	UGT2B15
8.01524052451733	Tumor	UGT2B15
7.45056463963342	Tumor	UGT2B15
8.78692302215279	Tumor	UGT2B15
8.34364010947913	Tumor	UGT2B15
5.47002887152671	Tumor	UGT2B15
7.40306231457874	Tumor	UGT2B15
0.178218989100631	Tumor	UGT2B15
4.67251359826266	Tumor	UGT2B15
5.59158577513852	Tumor	UGT2B15
0.979529761851328	Tumor	UGT2B15
4.21035769092276	Tumor	UGT2B15
7.46612623326163	Tumor	UGT2B15
4.22547777531557	Tumor	UGT2B15
4.97520736662754	Tumor	UGT2B15
7.90918205884683	Tumor	UGT2B15
7.3696086871475	Tumor	UGT2B15
7.60511351972759	Tumor	UGT2B15
6.81615935625265	Tumor	UGT2B15
7.79353048182118	Tumor	UGT2B15
3.44805463894747	Tumor	UGT2B15
5.9214146692708	Tumor	UGT2B15
4.93730954857248	Tumor	UGT2B15
4.48219066172222	Tumor	UGT2B15
4.59245763527626	Tumor	UGT2B15
0.803504635510767	Tumor	UGT2B15
5.9830455792067	Tumor	UGT2B15
7.50537649692151	Tumor	UGT2B15
7.75184060118714	Tumor	UGT2B15
6.73869488970113	Tumor	UGT2B15
7.41511216808593	Tumor	UGT2B15
6.98623684561531	Tumor	UGT2B15
8.10728822760852	Tumor	UGT2B15
7.10796922598836	Tumor	UGT2B15
8.04760382156111	Tumor	UGT2B15
6.73065489900838	Tumor	UGT2B15
5.89898174321957	Tumor	UGT2B15
4.38513763635995	Tumor	UGT2B15
0.513073289013108	Tumor	UGT2B15
5.96737152990351	Tumor	UGT2B15
5.88505986107899	Tumor	UGT2B15
6.30678354007186	Tumor	UGT2B15
6.81566252074972	Tumor	UGT2B15
7.12157806666064	Tumor	UGT2B15
6.92403929687912	Tumor	UGT2B15
2.24073776306594	Tumor	UGT2B15
7.59509333873926	Tumor	UGT2B15
2.99928063720604	Tumor	UGT2B15
7.4257051824802	Tumor	UGT2B15
0.229585215762342	Tumor	UGT2B15
1.31388258709389	Tumor	UGT2B15
8.41534122223844	Tumor	UGT2B15
5.3194138125145	Tumor	UGT2B15
0.776173825459531	Tumor	UGT2B15
7.14929595277061	Tumor	UGT2B15
7.67792396493072	Tumor	UGT2B15
7.35215821869146	Tumor	UGT2B15
7.12985070878688	Tumor	UGT2B15
7.55746753090937	Tumor	UGT2B15
1.34414220165703	Tumor	UGT2B15
4.95404784477439	Tumor	UGT2B15
6.53195390190533	Tumor	UGT2B15
6.94553981776384	Tumor	UGT2B15
7.3582300878473	Tumor	UGT2B15
4.45070451327844	Tumor	UGT2B15
5.59667847483995	Tumor	UGT2B15
5.22280687899816	Tumor	UGT2B15
7.30785471304331	Tumor	UGT2B15
5.42814004545773	Tumor	UGT2B15
0.728096223996845	Tumor	UGT2B15
3.16773364755403	Tumor	UGT2B15
5.51941389556818	Tumor	UGT2B15
5.96532231746214	Tumor	UGT2B15
9.38933319808339	Tumor	UGT2B15
4.57041921233209	Tumor	UGT2B15
7.43555109044606	Tumor	UGT2B15
6.47218539118732	Tumor	UGT2B15
7.23073043691215	Tumor	UGT2B15
7.06180211403129	Tumor	UGT2B15
8.90297226964478	Tumor	UGT2B15
7.18003246003993	Tumor	UGT2B15
5.29803946607891	Tumor	UGT2B15
3.95173697996983	Tumor	UGT2B15
8.33117313534319	Tumor	UGT2B15
7.30570609991254	Tumor	UGT2B15
5.20333155689675	Tumor	UGT2B15
5.43666690741836	Tumor	UGT2B15
6.57626876729819	Tumor	UGT2B15
7.34933165867109	Tumor	UGT2B15
8.21888140526359	Tumor	UGT2B15
7.41142116103104	Tumor	UGT2B15
4.41770401933325	Tumor	UGT2B15
6.2441050069241	Tumor	UGT2B15
6.79426898991922	Tumor	UGT2B15
2.11486305350715	Tumor	UGT2B15
6.06749653110258	Tumor	UGT2B15
6.0787016225653	Tumor	UGT2B15
6.12284600574006	Tumor	UGT2B15
6.12455064362569	Tumor	UGT2B15
8.0887951276024	Normal	SERPINE1
2.84725573199796	Normal	SERPINE1
7.47682233573213	Normal	SERPINE1
6.21996555870796	Normal	SERPINE1
9.38383279027672	Normal	SERPINE1
4.76703871431266	Normal	SERPINE1
7.44271961200612	Normal	SERPINE1
8.14499619151969	Normal	SERPINE1
6.98130012313102	Normal	SERPINE1
6.85775089179336	Normal	SERPINE1
5.40571774512195	Normal	SERPINE1
7.94984654950295	Normal	SERPINE1
8.03546225725154	Normal	SERPINE1
6.22151674889593	Normal	SERPINE1
7.00020849945065	Normal	SERPINE1
7.6204111944694	Normal	SERPINE1
5.96784252261484	Normal	SERPINE1
3.92702223041387	Normal	SERPINE1
5.7720183827258	Normal	SERPINE1
6.37741600759623	Normal	SERPINE1
7.76619097029876	Normal	SERPINE1
7.07177768299648	Normal	SERPINE1
7.2436605134165	Normal	SERPINE1
5.59356980047944	Normal	SERPINE1
5.69700089903478	Normal	SERPINE1
5.60393547139925	Normal	SERPINE1
8.93802961548387	Normal	SERPINE1
7.30646640775686	Normal	SERPINE1
6.78252127107492	Normal	SERPINE1
5.1506108523499	Normal	SERPINE1
7.85347424718828	Normal	SERPINE1
6.74407227019358	Normal	SERPINE1
8.43332921745762	Normal	SERPINE1
5.6612644781646	Normal	SERPINE1
3.0862035828465	Normal	SERPINE1
7.87104644768139	Normal	SERPINE1
5.51181842335171	Normal	SERPINE1
6.0145456608112	Normal	SERPINE1
6.9153691181902	Normal	SERPINE1
2.83132234530359	Normal	SERPINE1
5.41754031902423	Normal	SERPINE1
6.81593272829013	Normal	SERPINE1
7.90373425560461	Normal	SERPINE1
4.56270462325301	Normal	SERPINE1
5.98038387236025	Normal	SERPINE1
5.48047905424695	Normal	SERPINE1
4.86825610477552	Normal	SERPINE1
4.96049919954124	Normal	SERPINE1
4.67864436111776	Normal	SERPINE1
7.15664638865712	Normal	SERPINE1
2.75419484229217	Tumor	SERPINE1
4.74846230643745	Tumor	SERPINE1
7.94047804766559	Tumor	SERPINE1
5.35749253620661	Tumor	SERPINE1
3.65522587354737	Tumor	SERPINE1
4.95880370803422	Tumor	SERPINE1
3.5677814968524	Tumor	SERPINE1
3.886540392761	Tumor	SERPINE1
8.04155183522539	Tumor	SERPINE1
6.25485269669877	Tumor	SERPINE1
3.26084887162179	Tumor	SERPINE1
4.59176078761938	Tumor	SERPINE1
3.93238154563419	Tumor	SERPINE1
2.16440496245133	Tumor	SERPINE1
3.14921285767361	Tumor	SERPINE1
4.95402550379861	Tumor	SERPINE1
2.44500464554375	Tumor	SERPINE1
1.15258322873311	Tumor	SERPINE1
3.47119006217912	Tumor	SERPINE1
2.0847592450015	Tumor	SERPINE1
3.22431415029693	Tumor	SERPINE1
6.69303804920836	Tumor	SERPINE1
7.3553933854917	Tumor	SERPINE1
3.33052555898461	Tumor	SERPINE1
5.37265963008485	Tumor	SERPINE1
5.65125322375254	Tumor	SERPINE1
3.99029233887579	Tumor	SERPINE1
3.97288745062891	Tumor	SERPINE1
3.15171596856204	Tumor	SERPINE1
1.79062108903916	Tumor	SERPINE1
3.66869781168732	Tumor	SERPINE1
6.00863590704857	Tumor	SERPINE1
5.15282591627797	Tumor	SERPINE1
3.98084606808214	Tumor	SERPINE1
4.64567111221952	Tumor	SERPINE1
1.91953268319946	Tumor	SERPINE1
4.54107306727587	Tumor	SERPINE1
5.23003081442363	Tumor	SERPINE1
2.9098424055922	Tumor	SERPINE1
3.58862709693651	Tumor	SERPINE1
3.07056862313336	Tumor	SERPINE1
4.67882743148514	Tumor	SERPINE1
3.82180407898522	Tumor	SERPINE1
5.08475099768889	Tumor	SERPINE1
4.40165162632087	Tumor	SERPINE1
8.04190003695968	Tumor	SERPINE1
6.68917054245422	Tumor	SERPINE1
3.74909549294383	Tumor	SERPINE1
4.00036243160046	Tumor	SERPINE1
2.0014769241549	Tumor	SERPINE1
4.76373502910611	Tumor	SERPINE1
3.12862037922892	Tumor	SERPINE1
6.26165717715823	Tumor	SERPINE1
5.16683954674654	Tumor	SERPINE1
1.45503072628452	Tumor	SERPINE1
5.62860505711715	Tumor	SERPINE1
3.86619387010081	Tumor	SERPINE1
7.25836628040551	Tumor	SERPINE1
2.96505947729805	Tumor	SERPINE1
1.67066769150342	Tumor	SERPINE1
5.2436226251949	Tumor	SERPINE1
6.66890625234104	Tumor	SERPINE1
4.85617898879707	Tumor	SERPINE1
1.38429410458052	Tumor	SERPINE1
5.31766223720327	Tumor	SERPINE1
4.31099878157804	Tumor	SERPINE1
1.43986937195427	Tumor	SERPINE1
3.89721331427231	Tumor	SERPINE1
7.06967209585073	Tumor	SERPINE1
3.45754005516864	Tumor	SERPINE1
3.37219072222493	Tumor	SERPINE1
6.76686809254065	Tumor	SERPINE1
1.12302316336504	Tumor	SERPINE1
4.00883912945823	Tumor	SERPINE1
4.4526982171332	Tumor	SERPINE1
3.23332945976868	Tumor	SERPINE1
5.0228777710741	Tumor	SERPINE1
7.72489920245412	Tumor	SERPINE1
3.08391114044367	Tumor	SERPINE1
5.12306356832069	Tumor	SERPINE1
4.39738200033397	Tumor	SERPINE1
5.77098678263613	Tumor	SERPINE1
3.25350511091005	Tumor	SERPINE1
5.42079800344354	Tumor	SERPINE1
1.70084095351555	Tumor	SERPINE1
3.97555773791446	Tumor	SERPINE1
8.58170826097444	Tumor	SERPINE1
6.72782926246631	Tumor	SERPINE1
2.22173821692937	Tumor	SERPINE1
6.3528730845438	Tumor	SERPINE1
5.38265929922697	Tumor	SERPINE1
4.76929728534332	Tumor	SERPINE1
4.51474844962938	Tumor	SERPINE1
4.09945091272739	Tumor	SERPINE1
1.97556525804069	Tumor	SERPINE1
3.54378662028184	Tumor	SERPINE1
5.6384819636468	Tumor	SERPINE1
5.27296153170182	Tumor	SERPINE1
5.44297367605	Tumor	SERPINE1
1.13096117269171	Tumor	SERPINE1
3.55517440562601	Tumor	SERPINE1
4.87009933793491	Tumor	SERPINE1
3.99596021322909	Tumor	SERPINE1
3.64929239715235	Tumor	SERPINE1
5.25771632487097	Tumor	SERPINE1
4.85869520110038	Tumor	SERPINE1
5.26006970417204	Tumor	SERPINE1
8.35604562542857	Tumor	SERPINE1
4.67620815995165	Tumor	SERPINE1
7.96175816952401	Tumor	SERPINE1
3.74460783120407	Tumor	SERPINE1
7.11631068788707	Tumor	SERPINE1
5.96734409093353	Tumor	SERPINE1
4.63030411579952	Tumor	SERPINE1
5.9237638829479	Tumor	SERPINE1
5.10982271617021	Tumor	SERPINE1
3.43748010855741	Tumor	SERPINE1
3.37497546465476	Tumor	SERPINE1
1.70532771328881	Tumor	SERPINE1
6.0930708005116	Tumor	SERPINE1
4.44382277434151	Tumor	SERPINE1
7.34579996553241	Tumor	SERPINE1
4.11349047974849	Tumor	SERPINE1
4.66943671846702	Tumor	SERPINE1
3.81059733954629	Tumor	SERPINE1
5.31415160601323	Tumor	SERPINE1
6.25550866417262	Tumor	SERPINE1
1.40778671815172	Tumor	SERPINE1
4.35411923594496	Tumor	SERPINE1
4.51531065231268	Tumor	SERPINE1
6.00510733171673	Tumor	SERPINE1
5.34341350778431	Tumor	SERPINE1
5.26470118306993	Tumor	SERPINE1
3.99191089611895	Tumor	SERPINE1
