Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
EFNA4	1.55835544704964	2.80098508474157	13.2186280427483	1.35826370416898e-33	1.54317089187149e-31	65.4870902511567
SMARCA4	1.190804072476	2.76418293457174	13.1993924799002	1.62690878782654e-33	1.82598326313695e-31	65.3081017035482
MAPK3	1.08956661019138	3.14771892083499	13.1955648930488	1.68637437202388e-33	1.88132331298255e-31	65.2724984322342
PPIAP22	1.15844056745715	5.22786498058773	13.1910103168752	1.75996339026702e-33	1.95166239666796e-31	65.2301384091231
IL3RA	1.16698520131749	2.03527279949604	13.1883998578703	1.80357502573487e-33	1.99372912694929e-31	65.2058624360811
SAE1	1.275262988831	4.1418215644091	13.1880993534066	1.80866403870339e-33	1.99372912694929e-31	65.203068020452
CDKN2AIPNL	1.26916498433628	3.47193621151404	13.1697184267749	2.14875001461143e-33	2.36158465997561e-31	65.0321920942233
ESR1	-1.1083778286269	0.622867816716353	-13.1674520719115	2.19487206792576e-33	2.40513821455132e-31	65.011130015111
TMED9	1.08238757521677	6.480712841678	13.1632929338293	2.28209577569884e-33	2.49334110148477e-31	64.9724814860267
YIPF3	1.02233259827903	5.46776797665119	13.161318445223	2.32470493411541e-33	2.53242415734608e-31	64.9541354381004
MLEC	1.24133050759295	4.87443054667809	13.1543498118938	2.48152422429969e-33	2.69532827623495e-31	64.8893951559267
UBE2A	1.02320030259814	3.01243390988611	13.1535032030336	2.50128044054126e-33	2.7088428349932e-31	64.8815309204783
TMEM104	1.12196391157392	2.69505528592799	13.1512246312827	2.55523473560538e-33	2.75920653461668e-31	64.8603660757499
ACLY	1.44195194366612	3.98341676589603	13.1500043927125	2.58460410394454e-33	2.7756043804305e-31	64.8490323356584
CD5L	-2.88559699229688	1.86880586962059	-13.1333890262468	3.01965393975777e-33	3.21384892588358e-31	64.6947498858974
MDK	3.42031407378504	4.92849115677111	13.1298481478895	3.12141118844629e-33	3.30316650279068e-31	64.6618814063885
MAP2K2	1.13149064329145	4.32516669391517	13.1256622969344	3.24612018392899e-33	3.425350409469e-31	64.6230306595656
TMEM101	1.21938877442444	3.45511429175119	13.0973704051205	4.22961215646452e-33	4.41766210670332e-31	64.3605760260155
TSEN54	1.26105924351457	2.89549968878516	13.0930011050018	4.40597297569439e-33	4.55980435499391e-31	64.3200644764454
CTSA	1.37832774289319	5.45546158902886	13.0929666533504	4.40739229733739e-33	4.55980435499391e-31	64.3197450678683
PI4KB	1.17457801477624	3.35654091971426	13.0918435312664	4.45391252407031e-33	4.58233366851434e-31	64.3093325564622
MFSD5	1.06427909175211	3.25355614684115	13.0901839500316	4.5235504345974e-33	4.6410875622332e-31	64.2939471920729
PSKH1	1.1187078968818	2.73939511563283	13.0855489754393	4.72383995880958e-33	4.81987835797216e-31	64.2509823662487
TARBP1	1.39952268683463	2.03601545780888	13.0812262495164	4.91859291567565e-33	5.00480341787898e-31	64.2109177175571
ZNF517	1.19738115590085	1.72060110855408	13.0681877930197	5.55582896338116e-33	5.62231675261507e-31	64.0901059207837
CCDC107	1.06929493375384	2.68459116140414	13.0601112810525	5.99116413505789e-33	6.04634161401292e-31	64.015295829184
CORO1B	1.10472642636124	3.85444259277803	13.0520115703613	6.46188640040941e-33	6.4860528048337e-31	63.9402903260878
TPD52L2	1.19933247553623	3.83689147663914	13.0388457039802	7.30693350219292e-33	7.29472245429168e-31	63.8184125426725
MARS1	1.0611320613791	3.26926468533714	13.0346454014188	7.59904409945525e-33	7.56595148805439e-31	63.7795407870574
NAA20	1.12517503847913	4.68448534660444	13.0334168972984	7.68665979431908e-33	7.63202216789105e-31	63.7681725752709
GIGYF1	1.03823144491098	2.84705378891191	13.0331390382806	7.70661561313044e-33	7.63202216789105e-31	63.7656014130734
SNRPA	1.19192072435142	4.03777829544386	13.0263182061141	8.21301031330307e-33	8.09025202085423e-31	63.7024922318199
GABRD	1.34148759078007	1.26423629452706	13.0038498149593	1.01275448719532e-32	9.92338642770904e-31	63.4947038570701
YKT6	1.18421317993478	3.52694669824375	12.9658939193991	1.44239998422373e-32	1.39487233983495e-30	63.1440314908101
TK1	2.23210617630774	3.6486968094013	12.9643612329894	1.46313204056984e-32	1.41123657600588e-30	63.1298802270722
PDRG1	1.13725310985681	3.16185000640989	12.957304785525	1.56247883684219e-32	1.50314522490808e-30	63.0647373646766
TUBG1	1.41362408469315	3.68474108658193	12.9555422603612	1.58832500622575e-32	1.5240513362847e-30	63.0484686527318
NEU1	1.47241425925598	4.37145752447135	12.9516930316234	1.64626202049162e-32	1.5755620856581e-30	63.0129422273133
STMN1	1.97151293264045	3.21049690906276	12.9349912782814	1.9230449272902e-32	1.82630097479422e-30	62.8588456672086
TSEN15	1.00835500023236	3.07164615818359	12.9164205471144	2.28554354749221e-32	2.14308764334219e-30	62.6876049748186
HAX1	1.03019389686244	5.4025047482093	12.9058189272888	2.52223250243594e-32	2.35310950693255e-30	62.5898946850318
ENTPD6	1.21780176603821	3.59116885253882	12.9023955449244	2.60376120525745e-32	2.416995175948e-30	62.5583502810688
CFL1	1.05859793196731	6.20297151035858	12.8979739444106	2.71296067951339e-32	2.51206594119543e-30	62.5176132140123
TAF11	1.01378575617736	3.93313645130273	12.8931918084057	2.83620624420956e-32	2.61963608162179e-30	62.4735612128947
SHARPIN	1.32692402408006	4.59901785938971	12.8753795205339	3.34640017103344e-32	3.06792003798853e-30	62.3095401005303
PUF60	1.29926844509081	4.9564663950156	12.8672920808325	3.60729864364714e-32	3.27873449221809e-30	62.2351006695022
OXLD1	1.27924863695033	3.44673504767149	12.8635143147306	3.7360188821279e-32	3.38324370064189e-30	62.2003357914283
LARP1	1.13616618335546	4.10157485902567	12.8610473195933	3.82253709777561e-32	3.45314948847349e-30	62.1776356560837
CCDC97	1.07451232806762	2.74091639130365	12.8526033986479	4.13406070627176e-32	3.70744165711606e-30	62.0999528792251
COMMD5	1.19991520904876	3.30377025883526	12.8487420739904	4.28482481634992e-32	3.82412871199924e-30	62.0644366328143
ADCY6	1.13894746042915	2.00954290345619	12.8469695933208	4.35585332643249e-32	3.87795447680552e-30	62.0481350012236
AGPAT1	1.14467567018867	4.14590878262463	12.8467168793891	4.36607542747422e-32	3.87795447680552e-30	62.0458108523516
BOD1	1.00909431082423	3.76069426280426	12.8454574548022	4.41737576703326e-32	3.914133101899e-30	62.0342285241576
SHC1	1.32297232145874	4.85293624253396	12.8391782847536	4.68224821225084e-32	4.11926625380871e-30	61.976489322081
ENSA	1.06783684967553	4.74994562285457	12.8281596351475	5.1858582617536e-32	4.51938395997246e-30	61.8751984878796
UBQLN4	1.24507101246597	3.37254851523687	12.8197804419895	5.60464796471299e-32	4.8614742697199e-30	61.7981965679691
RRP9	1.16303861074663	3.52575530835632	12.8162226940249	5.79250014216885e-32	5.00099347938578e-30	61.7655086894163
CXCL12	-2.45755240957918	2.70253531873427	-12.8156829157651	5.82154388660864e-32	5.01438005749328e-30	61.7605496588988
GPS1	1.00566698793344	4.25391794096915	12.8129943306221	5.96838370694244e-32	5.10524239579062e-30	61.7358505429749
BOLA1	1.18281935611366	3.6339139093751	12.8078050783205	6.2623157708716e-32	5.33203796601247e-30	61.6881850223152
BRMS1	1.13594219635713	3.95936525708885	12.7973949698194	6.89616586724013e-32	5.84485563823432e-30	61.5925890295777
CTNNA1	1.01006953871335	4.67131874977936	12.7966775011518	6.94213489975259e-32	5.87038338851681e-30	61.5860017644059
CPSF1	1.20951631776233	3.68405622607357	12.7933096735915	7.16202904471953e-32	6.04253375303694e-30	61.5550830210718
DRAP1	1.05774990866372	5.25445110697037	12.7907998380585	7.33040345013612e-32	6.17053370423049e-30	61.5320434838307
ZNF251	1.01232985553597	1.6602117997425	12.7854778045223	7.70059793951261e-32	6.45282231863502e-30	61.4831953377656
ADAM15	1.50912144204743	3.41876966759702	12.7784099772318	8.22117474800694e-32	6.87349594394314e-30	61.4183371910432
DSN1	1.33399787588943	2.59217212171089	12.776987025568	8.33014730515383e-32	6.94891882631278e-30	61.4052813237302
DUS1L	1.02356090361913	4.38316148820627	12.7684104850535	9.01811511692883e-32	7.47232545191969e-30	61.3266033066115
PRPF3	1.1869554459214	2.62644752957219	12.7643806718616	9.36063562517696e-32	7.73882192601125e-30	61.289643270755
TBCC	1.11628097222064	3.33770916362185	12.7626830026847	9.50878399534603e-32	7.84379379999168e-30	61.2740743727004
PTTG1	2.2999623434014	2.51279493742674	12.7562641594577	1.00903528635136e-31	8.26828516280571e-30	61.2152169725573
SNORD104	2.49515240368001	4.09588082820976	12.7536768765303	1.03346705619643e-31	8.44979091112661e-30	61.191496625651
DNAJC5	1.15406634197175	3.35954893656936	12.7509118158665	1.06022943772574e-31	8.64951055385155e-30	61.1661487358492
SLC50A1	1.57324619378166	4.76073370867918	12.7420975628949	1.15023603159702e-31	9.32219740443989e-30	61.0853627363649
RFX5	1.36343863792036	2.80675657502608	12.7300153176647	1.28610720755617e-31	1.04006198151672e-29	60.9746642299693
METTL18	1.00998812240545	2.16655610020979	12.7267103676738	1.32598197752519e-31	1.06997212382523e-29	60.9443920585781
PRPF6	1.02909565297929	5.20663263402578	12.7228270171731	1.37441184601825e-31	1.1042400423606e-29	60.9088263660335
EPRS1	1.21648352079395	4.00570091477468	12.7211020465024	1.39648568530067e-31	1.11954625134559e-29	60.8930297437465
UXS1	1.05899980005142	2.2657912860356	12.7196075077717	1.4158961411315e-31	1.13095550985297e-29	60.8793440922233
UBL4A	1.17040053127915	4.00339665585542	12.7190227821151	1.42356326740882e-31	1.13389110318899e-29	60.8739898895088
BSG	1.43178464784543	6.51463183690774	12.7135676738994	1.49711564083288e-31	1.1899177919564e-29	60.8240439066145
COX4I2	1.41763600180943	1.578241229191	12.7117207553792	1.5228663416904e-31	1.20779279579292e-29	60.8071359965464
PSMD10	1.08960441023256	3.44760218462277	12.7041185957857	1.63358890362453e-31	1.28733757047756e-29	60.7375522312324
TIGD5	1.09304954137164	1.58780933748328	12.6776316209785	2.08584033660363e-31	1.61814046614148e-29	60.4952566028341
RRM2	1.97468088446861	2.22466569209857	12.6775029120572	2.08831778933967e-31	1.61814046614148e-29	60.4940797555458
TCOF1	1.04452306285864	1.96549965946429	12.674591683055	2.14514433208085e-31	1.65870262571212e-29	60.467462410352
VARS1	1.18856616997319	4.00688786211544	12.6679008395689	2.28165506745316e-31	1.75327677154212e-29	60.4062983589387
RALY	1.15165370208269	3.71741022398257	12.657778448765	2.50480195245367e-31	1.9128423652573e-29	60.3137922369845
CYHR1	1.09944536551747	2.74763115675294	12.6415948028979	2.90758732797288e-31	2.19777998884612e-29	60.1659620983507
MRPL9	1.12004477722013	4.24044331872909	12.6381780557633	3.00054656138543e-31	2.26342654868826e-29	60.1347624616597
PPIB	1.02459334650431	7.21863826296807	12.6334644281129	3.13366870975495e-31	2.35904109089236e-29	60.0917266821555
INTS1	1.00459100388084	3.52221980815342	12.6254853548419	3.37255719878817e-31	2.5234903743175e-29	60.0188934666377
E2F1	2.28920891569591	2.48163455621729	12.6250332010099	3.38662496914044e-31	2.52890757272225e-29	60.0147668083991
CDKN3	1.95317526871627	1.98859370419524	12.6143457457249	3.7367064387851e-31	2.76580024404121e-29	59.9172451810219
ANKRD52	1.23954704275517	1.98079368587496	12.6142588810923	3.73969468285973e-31	2.76580024404121e-29	59.9164527039726
LCAT	-2.51897615044639	3.82946693130119	-12.6081984221223	3.95416713135534e-31	2.90008796457701e-29	59.8611683991116
IGFALS	-3.30446439713427	2.64424292197318	-12.5921123847566	4.58472684789942e-31	3.35591132396243e-29	59.7144871897457
RNF187	1.24288826050311	5.40976979715095	12.5855187698655	4.87127203525781e-31	3.55161759137556e-29	59.6543873157913
CASC3	1.0312757869342	3.13441372039036	12.5840190990867	4.93889578029996e-31	3.59384718881631e-29	59.6407200009007
UQCC2	1.2122964561696	3.04157091786367	12.5692323460689	5.65782591192872e-31	4.10087193984376e-29	59.505999500736
PSMD2	1.01402686072193	4.6429491116475	12.561691231803	6.063694940517e-31	4.36939947873286e-29	59.4373206876779
ATP6V1F	1.22654563629521	5.99165990297343	12.5601495829112	6.15017226633339e-31	4.4145364418693e-29	59.42328279272
UBE2C	2.60439338532968	2.7836357629449	12.5561136587256	6.38242598232557e-31	4.55902660792082e-29	59.3865362886716
SPC24	1.76415731275668	1.85606682440697	12.5560118236672	6.38839788733438e-31	4.55902660792082e-29	59.3856091641421
GDI1	1.00873768684047	3.95601141115773	12.5556466179139	6.40986043136623e-31	4.56554635878736e-29	59.3822842937439
TMEM9	1.22388046875009	4.63181418402766	12.549625157955	6.77426760145209e-31	4.80661539123721e-29	59.3274706011237
TOMM20	1.15406767795484	5.65069806424895	12.5490095822756	6.81266442479958e-31	4.82097087842536e-29	59.321867649482
SNHG1	1.45553340319156	2.38352124641675	12.5469154471587	6.94491765974566e-31	4.89954019584114e-29	59.3028078229276
RND3	-1.82938711994277	3.1834346718494	-12.5338353614524	7.83084029723408e-31	5.50357994172592e-29	59.1837916137946
BCAP31	1.27552984685831	6.62574063831608	12.5315636793976	7.99579295725668e-31	5.60886703694835e-29	59.1631272138601
KHDC4	1.27457152951393	2.26973323748889	12.5298618858728	8.12162813143359e-31	5.68636791553946e-29	59.1476479269477
WASHC2A	1.00757471895868	2.52860107891291	12.5190594363854	8.96769412622856e-31	6.26689537825006e-29	59.049412499251
MCM7	1.65876479001383	3.90923209069376	12.508385305101	9.8898808334203e-31	6.87244664743379e-29	58.9523817235146
MCM3	1.75707441024305	3.91703885135048	12.5073934187519	9.98022835725339e-31	6.92224153363204e-29	58.943367113176
ENGASE	1.00929691797349	1.96302302051314	12.5049587338328	1.02054964677238e-30	7.05207421961855e-29	58.921241221297
MT1G	-5.42866048102298	4.90498771753333	-12.4979355923966	1.08840857904722e-30	7.49302545552989e-29	58.8574273952224
CHAF1A	1.27643923663573	2.05370781871855	12.4961776605388	1.10608591556681e-30	7.60059557342552e-29	58.8414569862264
C19orf25	1.01330594615844	2.35885977255512	12.4915053020722	1.15447255865241e-30	7.91839900506811e-29	58.7990146471968
GIT1	1.13723267815805	2.47557275630605	12.4876578619031	1.19589509232718e-30	8.17224399070373e-29	58.7640710500366
NCAPH2	1.22483997688755	3.60187754575594	12.4830330492093	1.24765076615062e-30	8.51021898281524e-29	58.7220736142099
NDUFA4L2	1.97552325487928	2.6311832325967	12.4673145117445	1.44081082109789e-30	9.72035540834675e-29	58.5793882784349
KPNA2	1.7128416985766	3.86019053306072	12.4526023515372	1.64849081487905e-30	1.10210835381751e-28	58.4459127766327
PHPT1	1.54220671877035	5.16236150622685	12.4451508280873	1.7647935105913e-30	1.17561910153382e-28	58.3783366377074
XPO5	1.05470900186196	2.20709552284065	12.4433051230676	1.79484217859043e-30	1.19348949031656e-28	58.3616012301054
TTC36	-3.4917150840441	2.75653236190785	-12.4427354585197	1.80421901274746e-30	1.19757461996668e-28	58.3564361878702
RBCK1	1.24586460949476	4.61818635620104	12.4347553112625	1.94082082876984e-30	1.27680500632286e-28	58.2840930797161
H2AZ1	1.55625782573457	5.07278382663072	12.4240393703738	2.1405900957871e-30	1.40324205252677e-28	58.1869824599412
KIAA1522	1.67076206517162	3.34512080433772	12.4229553537959	2.16190558781765e-30	1.4147112926076e-28	58.1771609643041
RFC4	1.47383676333319	2.29970984572214	12.4172550449402	2.27752114264315e-30	1.48773947233187e-28	58.1255210432325
MAGED2	1.22508376698685	5.14364208727787	12.4065577082205	2.51136430611935e-30	1.63760406989522e-28	58.0286417633164
FAM20B	1.02566758493989	3.22578135976653	12.4028747989616	2.59728602398778e-30	1.67121858575299e-28	57.9952967905377
FLVCR1	1.2091290573299	1.47584840767478	12.3994826580966	2.67901184696395e-30	1.71669966760988e-28	57.9645884648286
HCFC1	1.03329780122956	2.73988834537481	12.3992704944672	2.68420772274934e-30	1.71705847383748e-28	57.9626679215571
