Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
AHSG	-1.28509997891638	9.4384906466427	-3.68189384806428	0.000261734081220653	0.000805292149879594	-0.753560735299335
IGHV4-59	-1.07538319439698	1.81172456858486	-3.67250800461651	0.000271226559329221	0.00083304497092924	-0.78695400493373
HAL	-1.08469997354544	3.62936472723607	-3.66864061213259	0.000275231322838867	0.000844714760963372	-0.80069029857589
CRP	-1.9061604538077	7.22852598484744	-3.60618733925254	0.000348118109198594	0.00104962540935343	-1.02063234281991
CLDN2	-1.08827611068761	3.14974724213774	-3.53930360406985	0.000446053959275825	0.00132083039204173	-1.25223981545385
GSTM1	-1.32617512773945	2.15964557836676	-3.49852187973431	0.00051786448769479	0.00151889965910988	-1.39145600853854
HPR	-1.01624833884865	6.61851626523512	-3.36989104505617	0.000821550537845498	0.00233151396986603	-1.82057545862943
H19	-1.44485514723006	4.31342876541673	-3.34997852540732	0.000881267650895313	0.00248992228651008	-1.88564501374678
GSTA1	-1.17705756774399	8.09615373300129	-3.3119435657053	0.00100670821966997	0.0028204583237622	-2.00891835529267
UGT2B15	-1.02010763127631	5.96878759436447	-3.16520026683445	0.00166269800868049	0.00448921190009536	-2.47197935982386
IGHG3	-1.06604472271016	2.93228438080091	-3.10726330653876	0.00201663056146598	0.00536965943462091	-2.6492987949527
IGHG1	-1.34891944103184	4.41125962722991	-2.98158004293766	0.00303467301983033	0.00782771915234178	-3.02319233843953
APOA4	-1.24243089513722	3.12306060549684	-2.73713897259746	0.00646102965864496	0.0155796625323497	-3.70790676190005
PLA2G2A	-1.20853293911166	4.4979511785989	-2.37906121617435	0.0178031834759649	0.038613006358423	-4.60866894793337
