Abundance	risk	cell
0.800152820010878	High	Central memory CD4 T cell
0.83789991308423	High	Central memory CD4 T cell
0.830204286323279	High	Central memory CD4 T cell
0.875525976552222	High	Central memory CD4 T cell
0.790244906017942	High	Central memory CD4 T cell
0.826442100920737	High	Central memory CD4 T cell
0.876162160438085	High	Central memory CD4 T cell
0.90037318944694	High	Central memory CD4 T cell
0.858555559380458	High	Central memory CD4 T cell
0.834199710014036	High	Central memory CD4 T cell
0.80004111137751	High	Central memory CD4 T cell
0.853711117052918	High	Central memory CD4 T cell
0.878267315225133	High	Central memory CD4 T cell
0.899985488705673	High	Central memory CD4 T cell
0.879322476378125	High	Central memory CD4 T cell
0.844688557725432	High	Central memory CD4 T cell
0.902345273110429	High	Central memory CD4 T cell
0.926406680748869	High	Central memory CD4 T cell
0.876238608330539	High	Central memory CD4 T cell
0.904144003625397	High	Central memory CD4 T cell
0.871675038963694	High	Central memory CD4 T cell
0.950246862097483	High	Central memory CD4 T cell
0.944867199505069	High	Central memory CD4 T cell
0.855822568632637	High	Central memory CD4 T cell
0.871089704934587	High	Central memory CD4 T cell
0.858084900303023	High	Central memory CD4 T cell
0.855811931421304	High	Central memory CD4 T cell
0.858507737561054	High	Central memory CD4 T cell
0.840905718669614	High	Central memory CD4 T cell
0.878905745023909	High	Central memory CD4 T cell
0.84477307331452	High	Central memory CD4 T cell
0.822248895194585	High	Central memory CD4 T cell
0.94434484011656	High	Central memory CD4 T cell
0.794777094812348	High	Central memory CD4 T cell
0.844322349430969	High	Central memory CD4 T cell
0.836439287877619	High	Central memory CD4 T cell
0.82271983595323	High	Central memory CD4 T cell
0.823617074770163	High	Central memory CD4 T cell
0.858526079956197	High	Central memory CD4 T cell
0.867612953005949	High	Central memory CD4 T cell
0.931957030865756	High	Central memory CD4 T cell
0.85997156968711	High	Central memory CD4 T cell
0.81989569636649	High	Central memory CD4 T cell
0.851836481804918	High	Central memory CD4 T cell
0.8624866234481	High	Central memory CD4 T cell
0.895237096946426	High	Central memory CD4 T cell
0.871732947142491	High	Central memory CD4 T cell
0.868423049896807	High	Central memory CD4 T cell
0.85547170087065	High	Central memory CD4 T cell
0.84209305576812	High	Central memory CD4 T cell
0.849942025631531	High	Central memory CD4 T cell
0.844835433224249	High	Central memory CD4 T cell
0.832263388721834	High	Central memory CD4 T cell
0.841904964585589	High	Central memory CD4 T cell
0.804908572671649	High	Central memory CD4 T cell
0.874684881392997	High	Central memory CD4 T cell
0.921422305090627	High	Central memory CD4 T cell
0.884412140219373	High	Central memory CD4 T cell
0.791897467115268	High	Central memory CD4 T cell
0.890259143353303	High	Central memory CD4 T cell
0.865452828935196	High	Central memory CD4 T cell
0.851780826459771	High	Central memory CD4 T cell
0.829664539751767	High	Central memory CD4 T cell
0.858460182030552	High	Central memory CD4 T cell
0.92214678136631	High	Central memory CD4 T cell
0.806298764955071	High	Central memory CD4 T cell
0.842253135320081	High	Central memory CD4 T cell
0.857993621746079	High	Central memory CD4 T cell
0.834694946627731	High	Central memory CD4 T cell
0.820133697142199	High	Central memory CD4 T cell
0.87958924303267	High	Central memory CD4 T cell
0.869536237454137	High	Central memory CD4 T cell
0.854372803324494	High	Central memory CD4 T cell
0.863901373516152	High	Central memory CD4 T cell
0.829764101097659	High	Central memory CD4 T cell
0.765354417586407	High	Central memory CD4 T cell
0.814145968608049	High	Central memory CD4 T cell
0.872568526757729	High	Central memory CD4 T cell
0.859902939645058	High	Central memory CD4 T cell
0.807400763334152	High	Central memory CD4 T cell
0.904391759442988	High	Central memory CD4 T cell
0.815395083274641	High	Central memory CD4 T cell
0.883690708936911	High	Central memory CD4 T cell
0.886231247459528	High	Central memory CD4 T cell
0.802411937976653	High	Central memory CD4 T cell
0.84378219930294	High	Central memory CD4 T cell
0.895918144788165	High	Central memory CD4 T cell
0.838976906743819	High	Central memory CD4 T cell
0.808752824270489	High	Central memory CD4 T cell
0.821314290151504	High	Central memory CD4 T cell
0.812895790745209	High	Central memory CD4 T cell
0.83319407433241	High	Central memory CD4 T cell
0.827705275620401	High	Central memory CD4 T cell
0.825389747612679	High	Central memory CD4 T cell
0.874879681261667	High	Central memory CD4 T cell
0.839718628829053	High	Central memory CD4 T cell
0.845076178410438	High	Central memory CD4 T cell
0.864308663988318	High	Central memory CD4 T cell
0.778726923217808	High	Central memory CD4 T cell
0.801152732779245	High	Central memory CD4 T cell
0.813855512209598	High	Central memory CD4 T cell
0.884715746595608	High	Central memory CD4 T cell
0.886288895080277	High	Central memory CD4 T cell
0.800856173204051	High	Central memory CD4 T cell
0.88311878610504	High	Central memory CD4 T cell
0.818691477548398	High	Central memory CD4 T cell
0.969336731216053	High	Central memory CD4 T cell
0.889992039083376	High	Central memory CD4 T cell
0.822849609766915	High	Central memory CD4 T cell
0.90908436615486	High	Central memory CD4 T cell
0.814630523291456	High	Central memory CD4 T cell
0.862246413340788	High	Central memory CD4 T cell
0.848392259435978	High	Central memory CD4 T cell
0.950348583133708	High	Central memory CD4 T cell
0.870224446883823	High	Central memory CD4 T cell
0.898963586825546	High	Central memory CD4 T cell
0.87407232254005	High	Central memory CD4 T cell
0.869885413853245	High	Central memory CD4 T cell
0.860897891948196	High	Central memory CD4 T cell
0.876099624446987	High	Central memory CD4 T cell
0.811147694650868	High	Central memory CD4 T cell
0.828107237150907	High	Central memory CD4 T cell
0.881305673762127	High	Central memory CD4 T cell
0.820322338568409	High	Central memory CD4 T cell
0.893656633903432	High	Central memory CD4 T cell
0.899376415238665	High	Central memory CD4 T cell
0.871236902440924	High	Central memory CD4 T cell
0.860462347072335	High	Central memory CD4 T cell
0.894491611144691	High	Central memory CD4 T cell
0.835317558485659	High	Central memory CD4 T cell
0.852121153517558	High	Central memory CD4 T cell
0.869511464871292	High	Central memory CD4 T cell
0.815789732716349	High	Central memory CD4 T cell
0.844941180913301	High	Central memory CD4 T cell
0.881894543344314	High	Central memory CD4 T cell
0.932438124974701	High	Central memory CD4 T cell
0.87139216638784	High	Central memory CD4 T cell
0.864270767992539	High	Central memory CD4 T cell
0.893931160479957	High	Central memory CD4 T cell
0.900597068092618	High	Central memory CD4 T cell
0.924741861213566	High	Central memory CD4 T cell
0.853418442094602	High	Central memory CD4 T cell
0.836728203036395	High	Central memory CD4 T cell
0.88436001793457	High	Central memory CD4 T cell
0.842252444551168	High	Central memory CD4 T cell
0.844052988296664	High	Central memory CD4 T cell
0.828209233518399	High	Central memory CD4 T cell
0.856616328348416	High	Central memory CD4 T cell
0.813597649724988	High	Central memory CD4 T cell
0.897474449688791	High	Central memory CD4 T cell
0.893455234638963	High	Central memory CD4 T cell
0.771722693100564	High	Central memory CD4 T cell
0.869107274720169	High	Central memory CD4 T cell
0.802784400429208	High	Central memory CD4 T cell
0.861944469346293	High	Central memory CD4 T cell
0.840936758994952	High	Central memory CD4 T cell
0.889547457758431	High	Central memory CD4 T cell
0.813395191895856	High	Central memory CD4 T cell
0.80576048960628	High	Central memory CD4 T cell
0.874512424330394	High	Central memory CD4 T cell
0.883453044386927	High	Central memory CD4 T cell
0.764187743402993	High	Central memory CD4 T cell
0.837112988493453	High	Central memory CD4 T cell
0.841216363670368	High	Central memory CD4 T cell
0.826535738120964	High	Central memory CD4 T cell
0.895937191268399	High	Central memory CD4 T cell
0.818297877570034	High	Central memory CD4 T cell
0.839662215280252	High	Central memory CD4 T cell
0.847976784393303	High	Central memory CD4 T cell
0.928180734401567	High	Central memory CD4 T cell
0.865278903150429	High	Central memory CD4 T cell
0.871556170045452	High	Central memory CD4 T cell
0.896112269556406	High	Central memory CD4 T cell
0.917261634495467	High	Central memory CD4 T cell
0.856496982109694	High	Central memory CD4 T cell
0.693746728181981	Low	Central memory CD8 T cell
0.690904708390415	Low	Central memory CD8 T cell
0.766108566300336	Low	Central memory CD8 T cell
0.657946721059146	Low	Central memory CD8 T cell
0.702425118915489	Low	Central memory CD8 T cell
0.720351628082154	Low	Central memory CD8 T cell
0.652900095045504	Low	Central memory CD8 T cell
0.712249701633763	Low	Central memory CD8 T cell
0.733902667237054	Low	Central memory CD8 T cell
0.652340979226969	Low	Central memory CD8 T cell
0.698337001301854	Low	Central memory CD8 T cell
0.705998818641945	Low	Central memory CD8 T cell
0.701306662034944	Low	Central memory CD8 T cell
0.663742531261794	Low	Central memory CD8 T cell
0.793904245396637	Low	Central memory CD8 T cell
0.797752754190878	Low	Central memory CD8 T cell
0.726468234850536	Low	Central memory CD8 T cell
0.726240130174724	Low	Central memory CD8 T cell
0.756026046511972	Low	Central memory CD8 T cell
0.744631627445263	Low	Central memory CD8 T cell
0.747697505307569	Low	Central memory CD8 T cell
0.705748293641456	Low	Central memory CD8 T cell
0.694902807467945	Low	Central memory CD8 T cell
0.754583854932151	Low	Central memory CD8 T cell
0.736681905438152	Low	Central memory CD8 T cell
0.70227908172301	Low	Central memory CD8 T cell
0.730411245113934	Low	Central memory CD8 T cell
0.679156588257453	Low	Central memory CD8 T cell
0.801342350174714	Low	Central memory CD8 T cell
0.70925685900866	Low	Central memory CD8 T cell
0.708921935715548	Low	Central memory CD8 T cell
0.672852286565582	Low	Central memory CD8 T cell
0.640767124533155	Low	Central memory CD8 T cell
0.621127522730152	Low	Central memory CD8 T cell
0.666599350130302	Low	Central memory CD8 T cell
0.687526292953939	Low	Central memory CD8 T cell
0.730874420277275	Low	Central memory CD8 T cell
0.706378472853284	Low	Central memory CD8 T cell
0.662408317749927	Low	Central memory CD8 T cell
0.730355631721806	Low	Central memory CD8 T cell
0.713098741499622	Low	Central memory CD8 T cell
0.694255708024276	Low	Central memory CD8 T cell
0.758126285116679	Low	Central memory CD8 T cell
0.754192148921664	Low	Central memory CD8 T cell
0.685253414028312	Low	Central memory CD8 T cell
0.829264116297858	Low	Central memory CD8 T cell
0.665346339950587	Low	Central memory CD8 T cell
0.604579737601085	Low	Central memory CD8 T cell
0.713101490361254	Low	Central memory CD8 T cell
0.676897586671243	Low	Central memory CD8 T cell
0.730642239842906	Low	Central memory CD8 T cell
0.710881817036591	Low	Central memory CD8 T cell
0.679870228584274	Low	Central memory CD8 T cell
0.669663733150234	Low	Central memory CD8 T cell
0.741953481591803	Low	Central memory CD8 T cell
0.673338201294944	Low	Central memory CD8 T cell
0.717725342998712	Low	Central memory CD8 T cell
0.699382948080471	Low	Central memory CD8 T cell
0.718558525680138	Low	Central memory CD8 T cell
0.731842033862107	Low	Central memory CD8 T cell
0.684628618859763	Low	Central memory CD8 T cell
0.733825219735014	Low	Central memory CD8 T cell
0.696275044986297	Low	Central memory CD8 T cell
0.686625620201698	Low	Central memory CD8 T cell
0.72191592619514	Low	Central memory CD8 T cell
0.591337367603509	Low	Central memory CD8 T cell
0.618046116046932	Low	Central memory CD8 T cell
0.725739798051911	Low	Central memory CD8 T cell
0.720432236193802	Low	Central memory CD8 T cell
0.751244390378378	Low	Central memory CD8 T cell
0.659354884918215	Low	Central memory CD8 T cell
0.729122066022851	Low	Central memory CD8 T cell
0.688105381186098	Low	Central memory CD8 T cell
0.693498756199114	Low	Central memory CD8 T cell
0.749953735506577	Low	Central memory CD8 T cell
0.704873073820417	Low	Central memory CD8 T cell
0.686175657949053	Low	Central memory CD8 T cell
0.659248895183668	Low	Central memory CD8 T cell
0.663642556770147	Low	Central memory CD8 T cell
0.695001750639301	Low	Central memory CD8 T cell
0.676724459598152	Low	Central memory CD8 T cell
0.753414790311946	Low	Central memory CD8 T cell
0.693246768539813	Low	Central memory CD8 T cell
0.688812241892225	Low	Central memory CD8 T cell
0.613162232049925	Low	Central memory CD8 T cell
0.71875126973555	Low	Central memory CD8 T cell
0.639682013400337	Low	Central memory CD8 T cell
0.704767434226312	Low	Central memory CD8 T cell
0.728500498867501	Low	Central memory CD8 T cell
0.697592919054592	Low	Central memory CD8 T cell
0.68453603663499	Low	Central memory CD8 T cell
0.686196330915594	Low	Central memory CD8 T cell
0.678553427993424	Low	Central memory CD8 T cell
0.692949574695786	Low	Central memory CD8 T cell
0.695293799200189	Low	Central memory CD8 T cell
0.688716223413574	Low	Central memory CD8 T cell
0.706083955765075	Low	Central memory CD8 T cell
0.698623285866996	Low	Central memory CD8 T cell
0.663186567208392	Low	Central memory CD8 T cell
0.675196531954826	Low	Central memory CD8 T cell
0.712557214497987	Low	Central memory CD8 T cell
0.622322141902659	Low	Central memory CD8 T cell
0.695790539200189	Low	Central memory CD8 T cell
0.748145947784813	Low	Central memory CD8 T cell
0.662323368888114	Low	Central memory CD8 T cell
0.718004186378043	Low	Central memory CD8 T cell
0.773378892958106	Low	Central memory CD8 T cell
0.694788115995014	Low	Central memory CD8 T cell
0.665457925907785	Low	Central memory CD8 T cell
0.728387642449487	Low	Central memory CD8 T cell
0.712058149368962	Low	Central memory CD8 T cell
0.715383467869481	Low	Central memory CD8 T cell
0.678062722585033	Low	Central memory CD8 T cell
0.628391141288191	Low	Central memory CD8 T cell
0.662382269045025	Low	Central memory CD8 T cell
0.744269404127081	Low	Central memory CD8 T cell
0.755988328763802	Low	Central memory CD8 T cell
0.673704510502118	Low	Central memory CD8 T cell
0.728960488555774	Low	Central memory CD8 T cell
0.669458900007495	Low	Central memory CD8 T cell
0.687322260953368	Low	Central memory CD8 T cell
0.666182221159972	Low	Central memory CD8 T cell
0.669166687970833	Low	Central memory CD8 T cell
0.746866409386224	Low	Central memory CD8 T cell
0.630141044775541	Low	Central memory CD8 T cell
0.68909712320301	Low	Central memory CD8 T cell
0.6619434477635	Low	Central memory CD8 T cell
0.758136925635398	Low	Central memory CD8 T cell
0.694370238390478	Low	Central memory CD8 T cell
0.777965407193202	Low	Central memory CD8 T cell
0.724434418466222	Low	Central memory CD8 T cell
0.63530416445632	Low	Central memory CD8 T cell
0.704824151594397	Low	Central memory CD8 T cell
0.753009119054503	Low	Central memory CD8 T cell
0.723632677722056	Low	Central memory CD8 T cell
0.740045176547299	Low	Central memory CD8 T cell
0.693177506948273	Low	Central memory CD8 T cell
0.740923531979267	Low	Central memory CD8 T cell
0.674799729411088	Low	Central memory CD8 T cell
0.711402918837476	Low	Central memory CD8 T cell
0.677814856801572	Low	Central memory CD8 T cell
0.742483145076844	Low	Central memory CD8 T cell
0.714177015224713	Low	Central memory CD8 T cell
0.677831370719198	Low	Central memory CD8 T cell
0.62318131536508	Low	Central memory CD8 T cell
0.695926417920753	Low	Central memory CD8 T cell
0.732954192150399	Low	Central memory CD8 T cell
0.709997594737645	Low	Central memory CD8 T cell
0.712753693520281	Low	Central memory CD8 T cell
0.66804148315236	Low	Central memory CD8 T cell
0.689790555117886	Low	Central memory CD8 T cell
0.619806936590152	Low	Central memory CD8 T cell
0.728053980966125	Low	Central memory CD8 T cell
0.757031725002681	Low	Central memory CD8 T cell
0.760829857193876	Low	Central memory CD8 T cell
0.707061620922042	Low	Central memory CD8 T cell
0.730817009257959	Low	Central memory CD8 T cell
0.64635428426802	Low	Central memory CD8 T cell
0.66440166786905	Low	Central memory CD8 T cell
0.694700454305747	Low	Central memory CD8 T cell
0.676752351058174	Low	Central memory CD8 T cell
0.677866349775892	Low	Central memory CD8 T cell
0.768196398120598	Low	Central memory CD8 T cell
0.665135269751358	Low	Central memory CD8 T cell
0.749175741941365	Low	Central memory CD8 T cell
0.670214014880071	Low	Central memory CD8 T cell
0.716411737989316	Low	Central memory CD8 T cell
0.64543134599122	Low	Central memory CD8 T cell
0.652210042639172	Low	Central memory CD8 T cell
0.707180370974265	Low	Central memory CD8 T cell
0.745135466516872	Low	Central memory CD8 T cell
0.744085238639962	Low	Central memory CD8 T cell
0.725971240656136	Low	Central memory CD8 T cell
0.69167125249154	Low	Central memory CD8 T cell
0.707158966655194	Low	Central memory CD8 T cell
0.754992899359459	Low	Central memory CD8 T cell
0.718127851291087	Low	Central memory CD8 T cell
0.684214578590344	Low	Central memory CD8 T cell
0.668846278109937	Low	Central memory CD8 T cell
0.672101328334778	Low	Central memory CD8 T cell
0.675056468008797	Low	Central memory CD8 T cell
0.736712617183633	High	Central memory CD8 T cell
0.76280189015722	High	Central memory CD8 T cell
0.767247153788986	High	Central memory CD8 T cell
0.73646245653494	High	Central memory CD8 T cell
0.755411319335408	High	Central memory CD8 T cell
0.691542893626209	High	Central memory CD8 T cell
0.718950128358617	High	Central memory CD8 T cell
0.677373993229052	High	Central memory CD8 T cell
0.666734627801296	High	Central memory CD8 T cell
0.715224221120103	High	Central memory CD8 T cell
0.733149431095739	High	Central memory CD8 T cell
0.691469168489282	High	Central memory CD8 T cell
0.702665036572725	High	Central memory CD8 T cell
0.75607726339004	High	Central memory CD8 T cell
0.685721085177019	High	Central memory CD8 T cell
0.707954435322284	High	Central memory CD8 T cell
0.661602728695235	High	Central memory CD8 T cell
0.656726466982408	High	Central memory CD8 T cell
0.735142444536555	High	Central memory CD8 T cell
0.721919246415842	High	Central memory CD8 T cell
0.759244009171124	High	Central memory CD8 T cell
0.748230131693737	High	Central memory CD8 T cell
0.716620406599136	High	Central memory CD8 T cell
0.746822447404383	High	Central memory CD8 T cell
0.733997425009825	High	Central memory CD8 T cell
0.782528513052206	High	Central memory CD8 T cell
0.763335431492225	High	Central memory CD8 T cell
0.72070045194228	High	Central memory CD8 T cell
0.770692798262177	High	Central memory CD8 T cell
0.784345334753891	High	Central memory CD8 T cell
0.662899978492951	High	Central memory CD8 T cell
0.678873447589085	High	Central memory CD8 T cell
0.729244526595871	High	Central memory CD8 T cell
0.704179807432115	High	Central memory CD8 T cell
0.669596012053245	High	Central memory CD8 T cell
0.674990337629223	High	Central memory CD8 T cell
0.713236786152393	High	Central memory CD8 T cell
0.712741361919987	High	Central memory CD8 T cell
0.615741273691737	High	Central memory CD8 T cell
0.807907329704362	High	Central memory CD8 T cell
0.664111901282139	High	Central memory CD8 T cell
0.6400311429815	High	Central memory CD8 T cell
0.753697679325869	High	Central memory CD8 T cell
0.734809320655287	High	Central memory CD8 T cell
0.668508600305932	High	Central memory CD8 T cell
0.706340918505911	High	Central memory CD8 T cell
0.746544389926588	High	Central memory CD8 T cell
0.787530759692989	High	Central memory CD8 T cell
0.721996654464313	High	Central memory CD8 T cell
0.644238630312943	High	Central memory CD8 T cell
0.72087470304713	High	Central memory CD8 T cell
0.701536956585512	High	Central memory CD8 T cell
0.73923046701544	High	Central memory CD8 T cell
0.729301387487434	High	Central memory CD8 T cell
0.729647529654794	High	Central memory CD8 T cell
0.721123641352495	High	Central memory CD8 T cell
0.670647811369888	High	Central memory CD8 T cell
0.650235504833881	High	Central memory CD8 T cell
0.713822138799145	High	Central memory CD8 T cell
0.678281072264198	High	Central memory CD8 T cell
0.705653371609938	High	Central memory CD8 T cell
0.657265324141279	High	Central memory CD8 T cell
0.734101104218061	High	Central memory CD8 T cell
0.753683051392278	High	Central memory CD8 T cell
0.775279276507367	High	Central memory CD8 T cell
0.667622491818477	High	Central memory CD8 T cell
0.711160482018102	High	Central memory CD8 T cell
0.752729549929156	High	Central memory CD8 T cell
0.753060191911897	High	Central memory CD8 T cell
0.683611851377415	High	Central memory CD8 T cell
0.719949773656896	High	Central memory CD8 T cell
0.776813933825615	High	Central memory CD8 T cell
0.664567415931608	High	Central memory CD8 T cell
0.613738864591483	High	Central memory CD8 T cell
0.733700520713508	High	Central memory CD8 T cell
0.721285731931458	High	Central memory CD8 T cell
0.667864271174131	High	Central memory CD8 T cell
0.700289244139135	High	Central memory CD8 T cell
0.731663432649236	High	Central memory CD8 T cell
0.647570388228051	High	Central memory CD8 T cell
0.780528785507653	High	Central memory CD8 T cell
0.668108789666277	High	Central memory CD8 T cell
0.662899165677663	High	Central memory CD8 T cell
0.69386249852891	High	Central memory CD8 T cell
0.751998513707317	High	Central memory CD8 T cell
0.718782184157163	High	Central memory CD8 T cell
0.680255967849394	High	Central memory CD8 T cell
0.76664297985263	High	Central memory CD8 T cell
0.698096197583075	High	Central memory CD8 T cell
0.75985233026443	High	Central memory CD8 T cell
0.779812875542576	High	Central memory CD8 T cell
0.628120402132375	High	Central memory CD8 T cell
0.706857272697581	High	Central memory CD8 T cell
0.699457390328016	High	Central memory CD8 T cell
0.678644649297143	High	Central memory CD8 T cell
0.685009624277126	High	Central memory CD8 T cell
0.718816143633877	High	Central memory CD8 T cell
0.716510241152963	High	Central memory CD8 T cell
0.712507081917813	High	Central memory CD8 T cell
0.683683725753458	High	Central memory CD8 T cell
0.685765019755185	High	Central memory CD8 T cell
0.664068367467666	High	Central memory CD8 T cell
0.719138906101732	High	Central memory CD8 T cell
0.683604756289469	High	Central memory CD8 T cell
0.643829210929437	High	Central memory CD8 T cell
0.641653930656049	High	Central memory CD8 T cell
0.632613183958592	High	Central memory CD8 T cell
0.682730784720062	High	Central memory CD8 T cell
0.682051238071039	High	Central memory CD8 T cell
0.755918433232768	High	Central memory CD8 T cell
0.661586156454318	High	Central memory CD8 T cell
0.760619080605303	High	Central memory CD8 T cell
0.736459654448371	High	Central memory CD8 T cell
0.751723070334385	High	Central memory CD8 T cell
0.7536789016449	High	Central memory CD8 T cell
0.644700944682742	High	Central memory CD8 T cell
0.686924056962214	High	Central memory CD8 T cell
0.660664017424477	High	Central memory CD8 T cell
0.726484811773729	High	Central memory CD8 T cell
0.695176076076654	High	Central memory CD8 T cell
0.744203282287817	High	Central memory CD8 T cell
0.758835958717339	High	Central memory CD8 T cell
0.743179318530373	High	Central memory CD8 T cell
0.691646515822738	High	Central memory CD8 T cell
0.740000343869888	High	Central memory CD8 T cell
0.721856872092856	High	Central memory CD8 T cell
0.735720346513379	High	Central memory CD8 T cell
0.696296865391248	High	Central memory CD8 T cell
0.710512634950741	High	Central memory CD8 T cell
0.69116172315864	High	Central memory CD8 T cell
0.723354758529173	High	Central memory CD8 T cell
0.704034660897656	High	Central memory CD8 T cell
0.76338923519724	High	Central memory CD8 T cell
0.750218625802739	High	Central memory CD8 T cell
0.749704977381022	High	Central memory CD8 T cell
0.668805736876368	High	Central memory CD8 T cell
0.648904942159603	High	Central memory CD8 T cell
0.699374412418417	High	Central memory CD8 T cell
0.714913003096456	High	Central memory CD8 T cell
0.639435412201304	High	Central memory CD8 T cell
0.666116462475094	High	Central memory CD8 T cell
0.73921522883856	High	Central memory CD8 T cell
0.785792947024975	High	Central memory CD8 T cell
0.79403021279857	High	Central memory CD8 T cell
0.74876145493415	High	Central memory CD8 T cell
0.770262693982264	High	Central memory CD8 T cell
0.763741842189602	High	Central memory CD8 T cell
0.718005732111951	High	Central memory CD8 T cell
0.69064295464372	High	Central memory CD8 T cell
0.70887319125612	High	Central memory CD8 T cell
0.700529575459117	High	Central memory CD8 T cell
0.69772529533368	High	Central memory CD8 T cell
0.682918185791949	High	Central memory CD8 T cell
0.690120534530778	High	Central memory CD8 T cell
0.688449676715972	High	Central memory CD8 T cell
0.694404423242081	High	Central memory CD8 T cell
0.716597248946489	High	Central memory CD8 T cell
0.761492994917492	High	Central memory CD8 T cell
0.72136787491128	High	Central memory CD8 T cell
0.708069096127604	High	Central memory CD8 T cell
0.67615942410623	High	Central memory CD8 T cell
0.693152063894775	High	Central memory CD8 T cell
0.737107617830963	High	Central memory CD8 T cell
0.666333008929732	High	Central memory CD8 T cell
0.673390746886518	High	Central memory CD8 T cell
0.67415542946002	High	Central memory CD8 T cell
0.724811983762668	High	Central memory CD8 T cell
0.76137919651763	High	Central memory CD8 T cell
0.736925013071433	High	Central memory CD8 T cell
0.677898021435482	High	Central memory CD8 T cell
0.706394055109912	High	Central memory CD8 T cell
0.670597223335226	High	Central memory CD8 T cell
0.754714493959924	High	Central memory CD8 T cell
0.649374717697856	High	Central memory CD8 T cell
0.664927963128988	High	Central memory CD8 T cell
0.738467753070825	High	Central memory CD8 T cell
0.751820376476452	High	Central memory CD8 T cell
0.78619427149006	High	Central memory CD8 T cell
0.755232011849014	High	Central memory CD8 T cell
0.717610417865487	High	Central memory CD8 T cell
0.69730625434218	High	Central memory CD8 T cell
0.739358113939393	High	Central memory CD8 T cell
0.451268836874359	Low	Effector memeory CD4 T cell
0.456796609500139	Low	Effector memeory CD4 T cell
0.440248994282749	Low	Effector memeory CD4 T cell
0.320289527949626	Low	Effector memeory CD4 T cell
0.394120675538073	Low	Effector memeory CD4 T cell
0.545449501542207	Low	Effector memeory CD4 T cell
0.469485279815921	Low	Effector memeory CD4 T cell
0.461868363618027	Low	Effector memeory CD4 T cell
0.473846791763889	Low	Effector memeory CD4 T cell
0.449693081538439	Low	Effector memeory CD4 T cell
0.445227731960661	Low	Effector memeory CD4 T cell
0.499577065166451	Low	Effector memeory CD4 T cell
0.441864939307765	Low	Effector memeory CD4 T cell
0.424612197630172	Low	Effector memeory CD4 T cell
0.541799150252647	Low	Effector memeory CD4 T cell
0.489756050386852	Low	Effector memeory CD4 T cell
0.390174413454839	Low	Effector memeory CD4 T cell
0.473525252707461	Low	Effector memeory CD4 T cell
0.4669033351517	Low	Effector memeory CD4 T cell
0.480228270448381	Low	Effector memeory CD4 T cell
0.471884541789679	Low	Effector memeory CD4 T cell
0.442058969776019	Low	Effector memeory CD4 T cell
0.310353021225895	Low	Effector memeory CD4 T cell
0.480250540296151	Low	Effector memeory CD4 T cell
0.34849926882765	Low	Effector memeory CD4 T cell
0.394343721514841	Low	Effector memeory CD4 T cell
0.388081059907432	Low	Effector memeory CD4 T cell
0.480388417819205	Low	Effector memeory CD4 T cell
0.403954509826681	Low	Effector memeory CD4 T cell
0.386665447626586	Low	Effector memeory CD4 T cell
0.412632387814631	Low	Effector memeory CD4 T cell
0.417124526190318	Low	Effector memeory CD4 T cell
0.389898889744085	Low	Effector memeory CD4 T cell
0.384262456659069	Low	Effector memeory CD4 T cell
0.38162677235696	Low	Effector memeory CD4 T cell
0.384243116685938	Low	Effector memeory CD4 T cell
0.432492451810927	Low	Effector memeory CD4 T cell
0.387298461802228	Low	Effector memeory CD4 T cell
0.434347786698758	Low	Effector memeory CD4 T cell
0.497790599166873	Low	Effector memeory CD4 T cell
0.394639390831956	Low	Effector memeory CD4 T cell
0.408282620936748	Low	Effector memeory CD4 T cell
0.508127860761551	Low	Effector memeory CD4 T cell
0.531170243059452	Low	Effector memeory CD4 T cell
0.438557458939653	Low	Effector memeory CD4 T cell
0.435408968508185	Low	Effector memeory CD4 T cell
0.436122643002925	Low	Effector memeory CD4 T cell
0.371169772854093	Low	Effector memeory CD4 T cell
0.38111555517877	Low	Effector memeory CD4 T cell
0.329245168137331	Low	Effector memeory CD4 T cell
0.42225297575168	Low	Effector memeory CD4 T cell
0.393521623776438	Low	Effector memeory CD4 T cell
0.530037090368646	Low	Effector memeory CD4 T cell
0.422781160462044	Low	Effector memeory CD4 T cell
0.467467454600398	Low	Effector memeory CD4 T cell
0.449126023087996	Low	Effector memeory CD4 T cell
0.493889483942758	Low	Effector memeory CD4 T cell
0.377545465786753	Low	Effector memeory CD4 T cell
0.450774283326025	Low	Effector memeory CD4 T cell
0.488244301808316	Low	Effector memeory CD4 T cell
0.427385529331439	Low	Effector memeory CD4 T cell
0.481408663413703	Low	Effector memeory CD4 T cell
0.458824413334397	Low	Effector memeory CD4 T cell
0.434349563322578	Low	Effector memeory CD4 T cell
0.444859717163728	Low	Effector memeory CD4 T cell
0.354225825474893	Low	Effector memeory CD4 T cell
0.41936187097684	Low	Effector memeory CD4 T cell
0.45552531638529	Low	Effector memeory CD4 T cell
0.414144091395514	Low	Effector memeory CD4 T cell
0.495982312585588	Low	Effector memeory CD4 T cell
0.418919905035647	Low	Effector memeory CD4 T cell
0.525445861532587	Low	Effector memeory CD4 T cell
0.367808040885889	Low	Effector memeory CD4 T cell
0.405063642656732	Low	Effector memeory CD4 T cell
0.500475964237821	Low	Effector memeory CD4 T cell
0.367380210601599	Low	Effector memeory CD4 T cell
0.458996564730904	Low	Effector memeory CD4 T cell
0.447917539237795	Low	Effector memeory CD4 T cell
